clientId,packetId,length,direction,iat,entropy,timestamp,clientProtocolVersion,label
05bf52c6-7bb0-4f13-8951-0e1fd803df35,2,1143,OUTGOING,0,0.0185577161250693,1753691142853,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,3,0,INCOMING,19731875,0.0226495960446614,1753691142870,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,2,23,INCOMING,17830583,0.0227965477064401,1753691142888,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,0,14,INCOMING,11114958,0.0227830560757921,1753691142899,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,2,98,OUTGOING,17879459,0.0227310944655815,1753691142917,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,2,1143,OUTGOING,7137889625,0.0185760192040995,1753691150056,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,3,0,INCOMING,14094125,0.0226680766182582,1753691150069,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,2,23,INCOMING,10019166,0.0228154389381803,1753691150079,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,0,14,INCOMING,8853834,0.0228008599609309,1753691150087,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,1,36,OUTGOING,97412833,0.0231081100838543,1753691150185,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,14,23,OUTGOING,9846333,0.0231406308612214,1753691150195,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,19,OUTGOING,9073667,0.0231516706979939,1753691150204,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,4,8,OUTGOING,9375417,0.0231499806470845,1753691150214,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,23,INCOMING,9521250,0.0231846249390659,1753691150223,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,4,8,INCOMING,10236041,0.0231757235707969,1753691150233,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,223,OUTGOING,538717584,0.0232856029083815,1753691150772,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,115,OUTGOING,10223916,0.0233702869273519,1753691150782,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,1587,OUTGOING,9379459,0.0251790222712526,1753691150791,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,93,OUTGOING,9413708,0.0274981807696219,1753691150801,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,1098,OUTGOING,9231708,0.0278814638898478,1753691150810,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,226,OUTGOING,9392167,0.0296167911935167,1753691150820,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,326,OUTGOING,9718208,0.0298228717320911,1753691150829,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,1035,OUTGOING,9059792,0.0304468359074469,1753691150838,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,950,OUTGOING,9489583,0.031245944385836,1753691150848,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,979,OUTGOING,9414834,0.0314411862641736,1753691150857,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,397,OUTGOING,9213833,0.0316606351270096,1753691150866,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,236,OUTGOING,9076333,0.0315314441368406,1753691150875,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,183,OUTGOING,8928917,0.0315796075816423,1753691150884,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,148,OUTGOING,8802708,0.0316063253057431,1753691150893,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,232,OUTGOING,9354750,0.0315967822488474,1753691150903,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,80,OUTGOING,9376542,0.0317433388339644,1753691150912,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,76,OUTGOING,8921167,0.0317536157103641,1753691150921,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,77,OUTGOING,9300208,0.0320927432509432,1753691150930,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,7,76,OUTGOING,8865500,0.0320968360417593,1753691150939,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,13,24414,OUTGOING,13391167,0.1154483051088818,1753691150952,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,3,0,OUTGOING,12377875,0.1524593072899992,1753691150965,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,3,0,INCOMING,60995208,0.1524598882199764,1753691151026,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,115,6,OUTGOING,21680625,0.1524477323212753,1753691151048,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,43,49,OUTGOING,13565000,0.1524172863448065,1753691151061,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,14,1,OUTGOING,9789792,0.1526048822601865,1753691151071,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,18,50,OUTGOING,11336958,0.1525210824540637,1753691151082,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,10,2,OUTGOING,12368208,0.152531894835935,1753691151095,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,90,12,OUTGOING,9695375,0.1525260411639026,1753691151104,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,92,8,OUTGOING,8803084,0.152556330404322,1753691151113,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,63,1146,OUTGOING,29795208,0.1532857445264918,1753691151161,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,126,2,OUTGOING,78453875,0.1540211721858424,1753691151223,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,67,50,OUTGOING,11170625,0.1541315790268733,1753691151233,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,124,12,OUTGOING,11430125,0.154139219491121,1753691151247,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,30,5,OUTGOING,11734792,0.1541318437679138,1753691151270,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,97,9,OUTGOING,24320791,0.1541277818848138,1753691151282,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,57,9,OUTGOING,11445042,0.1541417021467011,1753691151311,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,16,2108,OUTGOING,43162625,0.1602451356085213,1753691151337,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,9,834,INCOMING,14744667,0.1640849146449279,1753691151349,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9047666,0.1640841135799096,1753691151358,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9075542,0.1640831878524916,1753691151367,772,meteor
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8988208,0.1640823103507068,1753691151377,772,meteor
